S.No.,Discom,Zone,Circle,Division,DistributionSub-StationName,NameIncomingFeeder,NameOutgoingFeeder,FeederCode,FeederVoltage,CategoryFeeder,SupplyArea,ProjectArea,MeterMakeType,MeterSlNo,OverallMF,MappedEDD,Status
1155,MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD AMBEDKARNAGAR,BARAMPUR BARWA_34056,INC-1,AKBARPUR TOWN_32473114056APN,32473114056APN,11,OTHER,DISTRICT HQ,URBAN,SECURE,X2232966,0.04,EDD AMBEDKARNAGAR,Active
1156,MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD AMBEDKARNAGAR,KATEHRI_324731,INC-2,KATGHARWA_32473120759KGA,32473120759KGA,11,OTHER,OTHERS,RURAL,SECURE,X0381593,0.02,EDD AMBEDKARNAGAR,Active
1157,MADHYANCHAL,AYODHYA,EDC AYODHYA,EDD II AYODHYA,MIRZAPUR NIMAULI_324612,INC-1,PALIYA_32462231004PLA,32462231004PLA,11,SUBSTATION,DISTRICT HQ,RURAL,SECURE,XC459735,2,EDD II AYODHYA,Active
1158,MADHYANCHAL,AYODHYA,EDC AYODHYA,EDD II AYODHYA,DARSANNAGAR_324612,INC-1,COLD STORAGE_32462220588CSE,32462220588CSE,11,MIXED ABOVE 50%,DISTRICT HQ,RURAL,SECURE,X0382772,0.02,EDD II AYODHYA,Active
1159,MADHYANCHAL,AYODHYA,EDC AYODHYA,EDD II AYODHYA,BAKARGANJ_324612,INC-2,SAMANTHA_32462220587SAA,32462220587SAA,11,SUBSTATION,DISTRICT HQ,RURAL,LNT,15017871,0.04,EDD II AYODHYA,Active
1160,MADHYANCHAL,AYODHYA,EDC AYODHYA,EDD II AYODHYA,BIKAPUR_324612,INC-2,KLK FEEDER_32462210581KFR,32462210581KFR,11,SUBSTATION,DISTRICT HQ,RURAL,SECURE,X0382666,0.04,EDD II AYODHYA,Active
1161,MADHYANCHAL,AYODHYA,EDC AYODHYA,EDD II AYODHYA,BIKAPUR_324612,INC-1,N E FEEDER_32462210581NTT,32462210581NTT,11,SUBSTATION,DISTRICT HQ,RURAL,SECURE,X0382499,0.04,EDD II AYODHYA,Active
1162,MADHYANCHAL,AYODHYA,EDC AYODHYA,EDD I AYODHYA,KAUSHALPURI_30043,INC-2,KAUSALPURI PHASE-1_32461120043KA1,32461120043KA1,11,SUBSTATION,DISTRICT HQ,URBAN,HPL,352578,0.04,EDD I AYODHYA,Active
1163,MADHYANCHAL,SITAPUR,EDC GOLA,EDD MOHAMMADI,CHURAIPURWA_332272,INC-1,CHURAIPURWA_33227230346CAA,33227230346CAA,11,OTHER,OTHERS,RURAL,LT,10024846,1,EDD MOHAMMADI,Active
1164,MADHYANCHAL,SITAPUR,EDC GOLA,EDD MOHAMMADI,MAMARKHAPUR_332272,INC-2,NAYA GAON_33227230348NAN,33227230348NAN,11,OTHER,OTHERS,RURAL,SECURE,X1378906,1,EDD MOHAMMADI,Active
1165,MADHYANCHAL,SITAPUR,EDC LAKHIMPUR,EDD III LAKHIMPUR,KHAMARIYA_332263,INC-1,ISSA NAGAR_33235230912IAR,33235230912IAR,11,OTHER,OTHERS,RURAL,SECURE,XB426165,2,EDD III LAKHIMPUR,Active
1166,MADHYANCHAL,SITAPUR,EDC LAKHIMPUR,EDD III LAKHIMPUR,KHAMARIYA_332263,INC-1,BELTUA_33235230912BTA,33235230912BTA,11,OTHER,OTHERS,RURAL,SECURE,XB426178,2,EDD III LAKHIMPUR,Active
1167,MADHYANCHAL,RAEBARELI,EDC II RAEBARELI,EDD DALMAU,DAMLAU_332753,INC-1,DHOOTA_33271210141DOA,33271210141DOA,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,XC433705,2,EDD DALMAU,Active
1168,MADHYANCHAL,RAEBARELI,EDC II RAEBARELI,EDD UNCHAHAR,JAMUNAPUR_332752,INC-2,KIRVAHA_33271230197KRR,33271230197KRR,11,MIXED ABOVE 50%,OTHERS,RURAL,LNT,16042842,1,EDD UNCHAHAR,Active
1169,MADHYANCHAL,RAEBARELI,EDC II RAEBARELI,EDD UNCHAHAR,JAMUNAPUR_332752,INC-2,JAMUNAPUR_33271230197JMN,33271230197JMN,11,MIXED ABOVE 50%,OTHERS,RURAL,LNT,16042605,1,EDD UNCHAHAR,Active
1170,MADHYANCHAL,RAEBARELI,EDC II RAEBARELI,EDD UNCHAHAR,ROHANIYA_332752,INC-2,PAKSRAWAN_33271230153PSN,33271230153PSN,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,PNL15164,1,EDD UNCHAHAR,Active
1171,MADHYANCHAL,RAEBARELI,EDC II RAEBARELI,EDD UNCHAHAR,JAGATPUR_332752,INC-2,JHAKRASI_33271230151JKI,33271230151JKI,11,MIXED ABOVE 50%,OTHERS,RURAL,HPL,430796,1,EDD UNCHAHAR,Active
1172,MADHYANCHAL,RAEBARELI,EDC UNNAO,EDD V UNNAO HASANGANJ,AURAS_332545,INC-1,PARAURI_33252230379PRI,33252230379PRI,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,XC433661,0.002,EDD V UNNAO HASANGANJ,Active
1173,MADHYANCHAL,RAEBARELI,EDC UNNAO,EDD III UNNAO PURWA,MAWAI_332543,INC-1,MAWAI_33254130301MAI,33254130301MAI,11,OTHER,OTHERS,RURAL,SECURE,UMV88218,0.002,EDD III UNNAO PURWA,Active
1174,MADHYANCHAL,RAEBARELI,EDC UNNAO,EDD III UNNAO PURWA,DARSAWAN_332543,INC-1,NARSINGHPUR_33254130296NIR,33254130296NIR,11,OTHER,OTHERS,RURAL,SECURE,Q0796381,0.04,EDD III UNNAO PURWA,Active
1175,MADHYANCHAL,RAEBARELI,EDC UNNAO,EDD III UNNAO PURWA,HILAULI_332543,INC-1,LAWUA_33254130298LAA,33254130298LAA,11,OTHER,OTHERS,RURAL,LNT,14036926,0.002,EDD III UNNAO PURWA,Active
1176,MADHYANCHAL,RAEBARELI,EDC UNNAO,EDD III UNNAO PURWA,BIGHAPUR_332543,INC-3,BIGHAPUR TOWN_33254130294BTW,33254130294BTW,11,OTHER,OTHERS,RURAL,SECURE,X1449011,1,EDD III UNNAO PURWA,Active
1177,MADHYANCHAL,SITAPUR,EDC HARDOI,EDD SHAHABAD,SAWAYAJPUR TEHSIL_332413,INC-1,SWAIJPUR TEHSIL_33241320522STH,33241320522STH,11,OTHER,TEHSIL HQ,TEHSIL,LNT,14007607,1,EDD SHAHABAD,Active
1178,MADHYANCHAL,SITAPUR,EDC HARDOI,EDD SHAHABAD,PIHANI_332413,INC-2,PIHANI BUS STAND_33241320530PBS,33241320530PBS,11,OTHER,OTHERS,RURAL,SECURE,XC459775,0.04,EDD SHAHABAD,Active
1179,MADHYANCHAL,SITAPUR,EDC HARDOI,EDD SHAHABAD,GOPAMAU_332413,INC-2,DAULATPUR_33241320527DLR,33241320527DLR,11,Other,OTHERS,RURAL,SECURE,XC434607,1,EDD SHAHABAD,Active
1180,MADHYANCHAL,SITAPUR,EDC HARDOI,EDD SANDILA,SANDILA_332414,INC-1,BANGARMAU_33241410622BGU,33241410622BGU,11,OTHER,OTHERS,RURAL,HPL,251142,0.02,EDD SANDILA,Active
1181,MADHYANCHAL,SITAPUR,EDC HARDOI,EDD SANDILA,ATRAULI_332414,INC-1,GANJ TOWN_33241410619GTW,33241410619GTW,11,Other,OTHERS,RURAL,SECURE,X0456581,0.06,EDD SANDILA,Active
1182,MADHYANCHAL,SITAPUR,EDC HARDOI,EDD SANDILA,BENIGANJ NEW_332414,INC-1,UGPUR_33241410961UGR,33241410961UGR,11,OTHER,OTHERS,RURAL,SECURE,XC479039,0.06,EDD SANDILA,Active
1183,MADHYANCHAL,SITAPUR,EDC HARDOI,EDD SANDILA,SARWA_332414,INC-1,PUWAYAN_33241420893PRY,33241420893PRY,11,OTHER,OTHERS,RURAL,SECURE,X0334229,1,EDD SANDILA,Active
1184,MADHYANCHAL,SITAPUR,EDC HARDOI,EDD II HARDOI,MAHOLIYA SHIVPAL_34109,INC-1,GAUSHALA ROAD_33241214109GRD,33241214109GRD,11,OTHER,OTHERS,URBAN,HPL,351790,0.02,EDD II HARDOI,Active
1185,MADHYANCHAL,SITAPUR,EDC HARDOI,EDD II HARDOI,GURGUJJA_30025,INC-1,BRAHMBABA_33241210025BBA,33241210025BBA,11,Other,OTHERS,URBAN,SECURE,XF467586,1,EDD II HARDOI,Active
1186,MADHYANCHAL,SITAPUR,EDC HARDOI,EDD II HARDOI,BELATALI_30024,INC-2,SARKULAR ROAD_33241210024SRD,33241210024SRD,11,Other,OTHERS,URBAN,HPL,430444,0.04,EDD II HARDOI,Active
1187,MADHYANCHAL,SITAPUR,EDC HARDOI,EDD II HARDOI,SANDI ROAD_30023,INC-1,DR. BHOORA FEEDER_33241210023DRR,33241210023DRR,11,Other,OTHERS,URBAN,HPL,351902,0.04,EDD II HARDOI,Active
1188,MADHYANCHAL,SITAPUR,EDC HARDOI,EDD I HARDOI,KURSATH_332411,INCOMING,KURSATH TOWN_33241110516KTW,33241110516KTW,11,Other,TEHSIL HQ,IPDS,SECURE,XC433032,1,EDD I HARDOI,Active
1189,MADHYANCHAL,SITAPUR,EDC SITAPUR,EDD MAHMUDABAD,KEDARPUR_332324,INC-1,PAITEPUR_33232240360PTR,33232240360PTR,11,OTHER,OTHERS,RURAL,SECURE,UPP47121,2,EDD MAHMUDABAD,Active
1190,MADHYANCHAL,SITAPUR,EDC GOLA,EDD GOLA,MUDA SAWARAN_332271,INC-1,BHAGTAPUR_33227120349BGR,33227120349BGR,11,OTHER,OTHERS,RURAL,LNT,15077130,1,EDD GOLA,Active
1191,MADHYANCHAL,SITAPUR,EDC GOLA,EDD GOLA,SIKANDRABAD_332271,INC-1,SIKANDRABAD_33227120342SDB,33227120342SDB,11,OTHER,OTHERS,RURAL,SECURE,X2215434,0.06,EDD GOLA,Active
1192,MADHYANCHAL,SITAPUR,EDC GOLA,EDD GOLA,MAILANI_332271,INC-1,SUABOJH_33227120347SBH,33227120347SBH,11,OTHER,OTHERS,RURAL,LANDISGYR,U0249184,0.04,EDD GOLA,Active
1193,MADHYANCHAL,SITAPUR,EDC GOLA,EDD GOLA,GOLA TOWN_34192,INC-2,TOWN-1_33227114192TO1,33227114192TO1,11,OTHER,OTHERS,URBAN,SECURE,SS17134112,2,EDD GOLA,Active
1194,MADHYANCHAL,SITAPUR,EDC GOLA,EDD GOLA,REHARIYA_332271,INC-3,SUBHASH NAGAR_33227110341SSR,33227110341SSR,11,OTHER,OTHERS,RURAL,HPL,352427,0.04,EDD GOLA,Active
1195,MADHYANCHAL,DEVI PATAN,EDC BALRAMPUR,EDD TULSIPUR,SUB-STATION REHRA_355133,INC-1,SADULLA NAGAR_35513130188SLR,35513130188SLR,11,OTHER,OTHERS,RURAL,SECURE/DLMS,X0381343,60,EDD TULSIPUR,Active
1196,MADHYANCHAL,DEVI PATAN,EDC BALRAMPUR,EDD TULSIPUR,PACHPEDWA IPDS_355133,INC-1,TOWN 01_35513120786TW1,35513120786TW1,11,OTHER,OTHERS,IPDS,"SECURE,DLMS",X0883251,60,EDD TULSIPUR,Active
1197,MADHYANCHAL,DEVI PATAN,EDC BALRAMPUR,EDD TULSIPUR,UTRAULA DEHAT_355133,INC-2,SHRI DUTT GANJ_35513130189SUJ,35513130189SUJ,11,OTHER,TEHSIL HQ,RURAL,SECURE/DLMS,13048866,2,EDD TULSIPUR,Active
1198,MADHYANCHAL,DEVI PATAN,EDC BALRAMPUR,EDD TULSIPUR,TULSIPUR DEHAT_355133,INC-1,WORLD BANK CKUSTER_35513120184WLK,35513120184WLK,11,OTHER,TEHSIL HQ,RURAL,SECURE/DLMS,X1677963,1,EDD TULSIPUR,Active
1199,MADHYANCHAL,DEVI PATAN,EDC BALRAMPUR,EDD TULSIPUR,TULSIPUR TAHSIL_355133,INC-1,PURANI BAZAR_35513120185PNR,35513120185PNR,11,OTHER,TEHSIL HQ,IPDS,SECURE/DLMS,X2233017,20,EDD TULSIPUR,Active
1200,MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,PARVEZNAGAR_341813,INC-1,HARDASPUR_34181110207HDR,34181110207HDR,11,OTHER,OTHERS,RURAL,L AND T,15077153,2,EDD BISAULI,Active
1201,MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,RUDYAN_341813,INC-1,RAIPUR_34181120211RMR,34181120211RMR,11,OTHER,OTHERS,RURAL,SECURE,X0003931,2,EDD BISAULI,Active
1202,MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,BISAULI_341813,INC-1,BASAI PTW_34181110203BRA,34181110203BRA,11,OTHER,OTHERS,RURAL,SECUR,UPP46815,6,EDD BISAULI,Active
1203,MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,NAGARJUNA_341812,INC-1,PAHADPUR_34181210313PAR,34181210313PAR,11,OTHER,OTHERS,RURAL,SECURE,XC479373,0.06,EDD II BADAUN,Active
1204,MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,BILSI (R)_341812,INC-1,BILSI RURAL -I_34181210311BR1,34181210311BR1,11,OTHER,OTHERS,RURAL,SECURE,XD487484,0.06,EDD II BADAUN,Active
1205,MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,SAKHANOO_341812,INC-3,UPRAILA_34181220318URA,34181220318URA,11,OTHER,OTHERS,RURAL,SECURE,XC409315,1,EDD II BADAUN,Active
1206,MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,BINAWAR_341812,INC-2,PUMP CANAL_34181220316PKL,34181220316PKL,11,OTHER,OTHERS,RURAL,SECURE,X0325205,1,EDD II BADAUN,Active
1207,MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,QADARCHOWK_341814,INC-1,SIWAYE_34181130244SWE,34181130244SWE,11,OTHER,OTHERS,RURAL,SECURE,UPP47120,2,EDD UJHANI,Active
1208,MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,ASRASI_341814,INC-2,SAKRI_34181130242SAI,34181130242SAI,11,OTHER,OTHERS,RURAL,LANDIS,U0249001,0.04,EDD UJHANI,Active
1209,MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,SILHARI_341811,INC-2,BARATEGDAR_34181110235BTR,34181110235BTR,11,OTHER,OTHERS,RURAL,LT,15070649,1,EDD I BADAUN,Active
1210,MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,SILHARI_341811,INC-1,BALLIYA_34181110235BLA,34181110235BLA,11,OTHER,OTHERS,RURAL,LT,15077439,1,EDD I BADAUN,Active
1211,MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,NEWADA OLD_30076,INC-1,TOWN 1_34181110076TO1,34181110076TO1,11,OTHER,OTHERS,URBAN,SECURE,X2210086,0.03,EDD I BADAUN,Active
1212,MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,SALARPUR_341811,INC-1,DAHEMI_34181110234DHI,34181110234DHI,11,OTHER,OTHERS,RURAL,SECURE,X0382046,0.02,EDD I BADAUN,Active
1213,MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,DURGA NAGAR_34158,INC-1,JOGI NAWADA_34191324158JNA,34191324158JNA,11,OTHER,DISTRICT HQ,URBAN,SECURE,UPP47055,2,EUDD III BAREILLY,Active
1214,MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,CIVIL LINE-3_34161,INC-2,SINDHU NAGAR_341911141611NR,341911141611NR,11,OTHER,DISTRICT HQ,URBAN,SECURE,XB471033,1,EUDD III BAREILLY,Active
1215,MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,CIVIL LINE-3_34161,INC-2,KALIWARI_341911141611AI,341911141611AI,11,OTHER,DISTRICT HQ,URBAN,SECURE,XB471036,1,EUDD III BAREILLY,Active
1216,MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,DDPURAM_34154,INC-1,MODEL TOWN_34191334154MON,34191334154MON,11,OTHER,DISTRICT HQ,URBAN,L AND T,15017993,1,EUDD III BAREILLY,Active
1217,MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD II BAREILLY,CB GANJ_30188,INC-2,BAREILLY-II_34191220188BA2,34191220188BA2,11,MIXED ABOVE 50%,DISTRICT HQ,URBAN,L AND T,16058121,2,EUDD II BAREILLY,Active
1218,MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD I BAREILLY,CANTT(SADAR)_30184,INC-1,B I BAZAR_34191110184BIB,34191110184BIB,11,OTHER,DISTRICT HQ,URBAN,SECURE,X0381962,0.04,EUDD I BAREILLY,Active
1219,MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD I BAREILLY,SUBASH NAGAR_30180,INC-2,BDA-1_34191110180BN1,34191110180BN1,11,OTHER,DISTRICT HQ,URBAN,L AND T,15018063,2,EUDD I BAREILLY,Active
1220,MADHYANCHAL,BAREILLY-II,EDC SHAHJAHANPUR,EDD JALALABAD,JALALABAD R/L_342135,INC-1,AFTIYAPUR_34213510648AFP,34213510648AFP,11,OTHER,OTHERS,RURAL,SECURE,X0381992,0.04,EDD JALALABAD,Active
1221,MADHYANCHAL,DEVI PATAN,EDC BALRAMPUR,EDD TULSIPUR,PARSA PALAIDEEH_355133,INC-1,BHOJPUR SANTARY_35513120183BRY,35513120183BRY,11,OTHER,OTHERS,RURAL,SECURE/DLMS,Xc433685,1,EDD TULSIPUR,Active
1222,MADHYANCHAL,BAREILLY-II,EDC PILIBHIT,EDD BISALPUR,EATGAON_342043,INC-1,MANPUR_34204310949MNR,34204310949MNR,11,OTHER,OTHERS,RURAL,SECURE,X0972139,1,EDD BISALPUR,Active
1223,MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,UJHANI (R)_341814,INC-1,KACHALA_34181130245KCA,34181130245KCA,11,OTHER,OTHERS,RURAL,LT,14003227,1,EDD UJHANI,Active
1224,MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,MUNDIA_341813,INC-3,TOWN_34181110206TWN,34181110206TWN,11,OTHER,OTHERS,RURAL,SECURE,XC409424,1,EDD BISAULI,Active
1225,MADHYANCHAL,DEVI PATAN,EDC GONDA,EDD IV GONDA MANKAPUR,MASKANWA_355214,INC-2,BAGDAR_35523120170BGR,35523120170BGR,11,OTHER,OTHERS,RURAL,SECURE/DLMS,SS17122415,2,EDD IV GONDA MANKAPUR,Active
1226,MADHYANCHAL,DEVI PATAN,EDC GONDA,EDD III GONDA COLONELGANJ,COLONELGANJ TAHSEEL_355213,INC-2,HOSPITAL_35523310390HPL,35523310390HPL,11,OTHER,TEHSIL HQ,IPDS,SECURE/DLMS,XC478925,60,EDD III GONDA COLONELGANJ,Active
1227,MADHYANCHAL,DEVI PATAN,EDC GONDA,EDD IV GONDA MANKAPUR,GHARIGHAT_355214,INC-2,KHORARE_35523120168KOE,35523120168KOE,11,Other,OTHERS,RURAL,SECURE/DLMS,XD450412,60,EDD IV GONDA MANKAPUR,Active
1228,MADHYANCHAL,DEVI PATAN,EDC GONDA,EDD II GONDA,NAWABGANJ_355212,INC-3,NAWABGANJ TOWN 1_35523410634NT1,35523410634NT1,11,OTHER,OTHERS,IPDS,SECURE DLMS,XC478999,60,EDD II GONDA,Active
1229,MADHYANCHAL,DEVI PATAN,EDC BALRAMPUR,EDD SRAVASTI,KATRA_355132,INC-1,KATRA TOWN_35492220439KTW,35492220439KTW,11,OTHER,OTHERS,RURAL,"SECURE, E3M054, AC, 3Ph, 4Wire",X2244121,20,EDD SRAVASTI,Active
1230,MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD BAHRAICH,KALPI PARA_34117,INC-2,RESHAM FARM_35492124117RSM,35492124117RSM,11,OTHER,OTHERS,URBAN,SECURE,UPP46743,2,EDD BAHRAICH,Active
1231,MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD BAHRAICH,KALPI PARA_34117,INC-2,GALLA MANDI_35492124117GAI,35492124117GAI,11,OTHER,OTHERS,URBAN,SECURE,UPP46783,2,EDD BAHRAICH,Active
1232,MADHYANCHAL,DEVI PATAN,EDC BALRAMPUR,EDD BALRAMPUR,SHIVPURA/HARIHARPUR_355131,INC-1,NARIANPUR_35513110179NUH,35513110179NUH,11,OTHER,OTHERS,RURAL,SECURE/DLMS,UMV91461,1,EDD BALRAMPUR,Active
1233,MADHYANCHAL,DEVI PATAN,EDC GONDA,EDD I GONDA,BADAGAON_34103,INC-1,GALLA MANDI_35521114103GLM,35521114103GLM,11,MIXED ABOVE 25%,DISTRICT HQ,URBAN,SECURE,UPP47898,3,EDD I GONDA,Active
1234,MADHYANCHAL,DEVI PATAN,EDC GONDA,EDD I GONDA,JAIL ROAD GONDA_30170,INC-1,SCPM_35521110170SPM,35521110170SPM,11,INDUSTRIAL ABOVE 75%,DISTRICT HQ,URBAN,SECURE,XC479258,60,EDD I GONDA,Active
1235,MADHYANCHAL,AYODHYA,EDC SULTANPUR,EDD JAISINGHPUR,DHEMA_324845,INC-1,PANDEY BABA_32483210398PDY,32483210398PDY,11,MIXED ABOVE 25%,OTHERS,RURAL,SECURE,XD450290,0.06,EDD JAISINGHPUR,Active
1236,MADHYANCHAL,AYODHYA,EDC SULTANPUR,EDD JAISINGHPUR,DHEMA_324845,INC-1,BADHOULI_32483210398BDI,32483210398BDI,11,MIXED ABOVE 25%,OTHERS,RURAL,LNT,X1378885,0.06,EDD JAISINGHPUR,InActive
